player_id,player_name,player_photo,player_type,player_injury_reason,team_id,team_name,team_logo,fixture_id,fixture_timezone,fixture_date,fixture_timestamp,league_id,league_season,league_name,league_country,league_logo,league_flag
18957,"""M. Obafemi""","""https:\/\/media-4.api-sports.io\/football\/players\/18957.png""","""Missing Fixture""","""Thigh Injury""",44,"""Burnley""","""https:\/\/media-4.api-sports.io\/football\/teams\/44.png""",1035037,"""UTC""","""2023-08-11T19:00:00+00:00""",1691780400,39,2023,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
1452,"""M. Elneny""","""https:\/\/media-4.api-sports.io\/football\/players\/1452.png""","""Missing Fixture""","""Knock""",42,"""Arsenal""","""https:\/\/media-4.api-sports.io\/football\/teams\/42.png""",1035038,"""UTC""","""2023-08-12T11:30:00+00:00""",1691839800,39,2023,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
643,"""Gabriel Jesus""","""https:\/\/media-4.api-sports.io\/football\/players\/643.png""","""Missing Fixture""","""Knee Injury""",42,"""Arsenal""","""https:\/\/media-4.api-sports.io\/football\/teams\/42.png""",1035038,"""UTC""","""2023-08-12T11:30:00+00:00""",1691839800,39,2023,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
138835,"""F. Balogun""","""https:\/\/media-4.api-sports.io\/football\/players\/138835.png""","""Questionable""","""Ankle Injury""",42,"""Arsenal""","""https:\/\/media-4.api-sports.io\/football\/teams\/42.png""",1035038,"""UTC""","""2023-08-12T11:30:00+00:00""",1691839800,39,2023,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
1427,"""A. S. Lokonga""","""https:\/\/media-4.api-sports.io\/football\/players\/1427.png""","""Questionable""","""Muscle Injury""",42,"""Arsenal""","""https:\/\/media-4.api-sports.io\/football\/teams\/42.png""",1035038,"""UTC""","""2023-08-12T11:30:00+00:00""",1691839800,39,2023,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
641,"""O. Zinchenko""","""https:\/\/media-4.api-sports.io\/football\/players\/641.png""","""Questionable""","""Calf Injury""",42,"""Arsenal""","""https:\/\/media-4.api-sports.io\/football\/teams\/42.png""",1035038,"""UTC""","""2023-08-12T11:30:00+00:00""",1691839800,39,2023,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
18836,"""W. Hennessey""","""https:\/\/media-4.api-sports.io\/football\/players\/18836.png""","""Missing Fixture""","""Knee Injury""",65,"""Nottingham Forest""","""https:\/\/media-4.api-sports.io\/football\/teams\/65.png""",1035038,"""UTC""","""2023-08-12T11:30:00+00:00""",1691839800,39,2023,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
19610,"""O. Richards""","""https:\/\/media-4.api-sports.io\/football\/players\/19610.png""","""Missing Fixture""","""Calf Injury""",65,"""Nottingham Forest""","""https:\/\/media-4.api-sports.io\/football\/teams\/65.png""",1035038,"""UTC""","""2023-08-12T11:30:00+00:00""",1691839800,39,2023,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
371,"""Felipe""","""https:\/\/media-4.api-sports.io\/football\/players\/371.png""","""Questionable""","""Injury""",65,"""Nottingham Forest""","""https:\/\/media-4.api-sports.io\/football\/teams\/65.png""",1035038,"""UTC""","""2023-08-12T11:30:00+00:00""",1691839800,39,2023,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
18815,"""R. Fredericks""","""https:\/\/media-4.api-sports.io\/football\/players\/18815.png""","""Missing Fixture""","""Calf Injury""",35,"""Bournemouth""","""https:\/\/media-4.api-sports.io\/football\/teams\/35.png""",1035039,"""UTC""","""2023-08-12T14:00:00+00:00""",1691848800,39,2023,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
