player_id,player_name,player_photo,player_type,player_injury_reason,team_id,team_name,team_logo,fixture_id,fixture_timezone,fixture_date,fixture_timestamp,league_id,league_season,league_name,league_country,league_logo,league_flag
19025,"""T. Cairney""","""https:\/\/media-4.api-sports.io\/football\/players\/19025.png""","""Missing Fixture""","""Knee Injury""",36,"""Fulham""","""https:\/\/media-4.api-sports.io\/football\/teams\/36.png""",592799,"""UTC""","""2021-04-09T19:00:00+00:00""",1617994800,39,2020,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
19657,"""M. Rodak""","""https:\/\/media-4.api-sports.io\/football\/players\/19657.png""","""Missing Fixture""","""Finger Injury""",36,"""Fulham""","""https:\/\/media-4.api-sports.io\/football\/teams\/36.png""",592799,"""UTC""","""2021-04-09T19:00:00+00:00""",1617994800,39,2020,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
18739,"""W. Boly""","""https:\/\/media-4.api-sports.io\/football\/players\/18739.png""","""Missing Fixture""","""Illness""",39,"""Wolves""","""https:\/\/media-4.api-sports.io\/football\/teams\/39.png""",592799,"""UTC""","""2021-04-09T19:00:00+00:00""",1617994800,39,2020,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
2887,"""R. Jimenez""","""https:\/\/media-4.api-sports.io\/football\/players\/2887.png""","""Missing Fixture""","""Concussion""",39,"""Wolves""","""https:\/\/media-4.api-sports.io\/football\/teams\/39.png""",592799,"""UTC""","""2021-04-09T19:00:00+00:00""",1617994800,39,2020,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
18740,"""Jonny""","""https:\/\/media-4.api-sports.io\/football\/players\/18740.png""","""Missing Fixture""","""Knee Injury""",39,"""Wolves""","""https:\/\/media-4.api-sports.io\/football\/teams\/39.png""",592799,"""UTC""","""2021-04-09T19:00:00+00:00""",1617994800,39,2020,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
652,"""F. Marcal""","""https:\/\/media-4.api-sports.io\/football\/players\/652.png""","""Missing Fixture""","""Groin Injury""",39,"""Wolves""","""https:\/\/media-4.api-sports.io\/football\/teams\/39.png""",592799,"""UTC""","""2021-04-09T19:00:00+00:00""",1617994800,39,2020,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
2677,"""J. Moutinho""","""https:\/\/media-4.api-sports.io\/football\/players\/2677.png""","""Questionable""","""Groin Injury""",39,"""Wolves""","""https:\/\/media-4.api-sports.io\/football\/teams\/39.png""",592799,"""UTC""","""2021-04-09T19:00:00+00:00""",1617994800,39,2020,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
19127,"""A. Forshaw""","""https:\/\/media-4.api-sports.io\/football\/players\/19127.png""","""Missing Fixture""","""Groin Injury""",63,"""Leeds""","""https:\/\/media-4.api-sports.io\/football\/teams\/63.png""",592801,"""UTC""","""2021-04-10T11:30:00+00:00""",1618054200,39,2020,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
19128,"""J. Harrison""","""https:\/\/media-4.api-sports.io\/football\/players\/19128.png""","""Missing Fixture""","""Loan agreement""",63,"""Leeds""","""https:\/\/media-4.api-sports.io\/football\/teams\/63.png""",592801,"""UTC""","""2021-04-10T11:30:00+00:00""",1618054200,39,2020,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
284,"""J. Gomez""","""https:\/\/media-4.api-sports.io\/football\/players\/284.png""","""Missing Fixture""","""Knee Injury""",40,"""Liverpool""","""https:\/\/media-4.api-sports.io\/football\/teams\/40.png""",592800,"""UTC""","""2021-04-10T14:00:00+00:00""",1618063200,39,2020,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
292,"""J. Henderson""","""https:\/\/media-4.api-sports.io\/football\/players\/292.png""","""Missing Fixture""","""Groin Injury""",40,"""Liverpool""","""https:\/\/media-4.api-sports.io\/football\/teams\/40.png""",592800,"""UTC""","""2021-04-10T14:00:00+00:00""",1618063200,39,2020,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
293,"""C. Jones""","""https:\/\/media-4.api-sports.io\/football\/players\/293.png""","""Missing Fixture""","""Muscle Injury""",40,"""Liverpool""","""https:\/\/media-4.api-sports.io\/football\/teams\/40.png""",592800,"""UTC""","""2021-04-10T14:00:00+00:00""",1618063200,39,2020,"""Premier League""","""England""","""https:\/\/media-4.api-sports.io\/football\/leagues\/39.png""","""https:\/\/media-4.api-sports.io\/flags\/gb.svg""}"
